date_start,data_end,name,ticker,retorno,ret
8/1/2020,8/31/2020,PETROBRAS ON ,PETR3<XBSP>,-1.674008811,-0.016740088
8/1/2020,8/31/2020,CEMIG PN ,CMIG4<XBSP>,-6.69893647,-0.066989365
8/1/2020,8/31/2020,AES TIETÊ PN ,GETI4<XBSP>,,
8/1/2020,8/31/2020,CCR ON ,CCRO3<XBSP>,-10.89572193,-0.108957219
8/1/2020,8/31/2020,ULTRAPAR ON ,UGPA3<XBSP>,2.639915523,0.026399155
8/1/2020,8/31/2020,MARCOPOLO PN ,POMO4<XBSP>,-5.369127517,-0.053691275
8/1/2020,8/31/2020,MRV ON ,MRVE3<XBSP>,-6.112852665,-0.061128527
8/1/2020,8/31/2020,BR MALLS PART. ON ,BRML3<XBSP>,-6.262626263,-0.062626263
8/1/2020,8/31/2020,ARTERIS ON ,ARTR3<XBSP>,,
8/1/2020,8/31/2020,VALE ON ,VALE3<XBSP>,-1.696590348,-0.016965903
8/1/2020,8/31/2020,RAIA DROGASIL ON ,RADL3<XBSP>,-13.1345689,-0.131345689
8/1/2020,8/31/2020,OI PN ,OIBR4<XBSP>,-20.13422819,-0.201342282
8/1/2020,8/31/2020,BR PROPERTIES ON ,BRPR3<XBSP>,-1.186623517,-0.011866235
8/1/2020,8/31/2020,SABESP ON ,SBSP3<XBSP>,-21.5283484,-0.215283484
8/1/2020,8/31/2020,KROTON UNIT ,KROT11<XBSP>,,
8/1/2020,8/31/2020,BRADESCO PN ,BBDC4<XBSP>,-7.496693045,-0.07496693
8/1/2020,8/31/2020,TOTVS ON ,TOTS3<XBSP>,12.02479487,0.120247949
8/1/2020,8/31/2020,KROTON ON ,COGN3<XBSP>,-31.15942029,-0.311594203
8/1/2020,8/31/2020,COELCE PNA ,COCE5<XBSP>,-7.533834587,-0.075338346
8/1/2020,8/31/2020,ANHANGUERA ON ,AEDU3<XBSP>,,
8/1/2020,8/31/2020,EVEN ON ,EVEN3<XBSP>,-12.04330176,-0.120433018
8/1/2020,8/31/2020,RANDON PART. PN ,RAPT4<XBSP>,-7.896861617,-0.078968616
8/1/2020,8/31/2020,ITAÚSA PN ,ITSA4<XBSP>,-11.43743777,-0.114374378
8/1/2020,8/31/2020,HYPERMARCAS ON ,HYPE3<XBSP>,-12.37541528,-0.123754153
8/1/2020,8/31/2020,SOUZA CRUZ ON ,CRUZ3<XBSP>,,
8/1/2020,8/31/2020,MINERVA ON ,BEEF3<XBSP>,-3.608247423,-0.036082474
8/1/2020,8/31/2020,TRACTEBEL ON ,EGIE3<XBSP>,-5.978479815,-0.059784798
8/1/2020,8/31/2020,BB SEGURIDADE ON ,BBSE3<XBSP>,-2.255048006,-0.02255048
8/1/2020,8/31/2020,SUZANO PAPEL PNA ,SUZB5<XBSP>,,
8/1/2020,8/31/2020,ALL ON ,ALLL3<XBSP>,,
8/1/2020,8/31/2020,ESTÁCIO PART. ON ,YDUQ3<XBSP>,-20.47801711,-0.204780171
8/1/2020,8/31/2020,KLABIN PN ,KLBN4<XBSP>,22.92682927,0.229268293
8/1/2020,8/31/2020,AMBEV ON ,ABEV3<XBSP>,-11.43884892,-0.114388489
8/1/2020,8/31/2020,LOCALIZA ON ,RENT3<XBSP>,-5.282796544,-0.052827965
8/1/2020,8/31/2020,TUPY ON ,TUPY3<XBSP>,-7.142857143,-0.071428571
8/1/2020,8/31/2020,VALID ON ,VLID3<XBSP>,-7.084468665,-0.070844687
8/1/2020,8/31/2020,EMBRAER ON ,EMBR3<XBSP>,-3.547963206,-0.035479632
8/1/2020,8/31/2020,FIBRIA ON ,FIBR3<XBSP>,,
8/1/2020,8/31/2020,ESTACIO PART. ON ,YDUQ3<XBSP>,-20.47801711,-0.204780171
8/1/2020,8/31/2020,KLABIN UNIT ,KLBN11<XBSP>,24.39496612,0.243949661
8/1/2020,8/31/2020,LOJAS AMERICANAS PN ,LAME4<XBSP>,-5.366568915,-0.053665689
8/1/2020,8/31/2020,M. DIAS BRANCO ON ,MDIA3<XBSP>,-9.135107472,-0.091351075
8/1/2020,8/31/2020,CPFL ENERGIA ON ,CPFE3<XBSP>,-8.47133758,-0.084713376
8/1/2020,8/31/2020,QUALICORP ON ,QUAL3<XBSP>,11.57142857,0.115714286
8/1/2020,8/31/2020,EQUATORIAL ON ,EQTL3<XBSP>,-9.126517822,-0.091265178
8/1/2020,8/31/2020,WEG ON ,WEGE3<XBSP>,-4.053452116,-0.040534521
8/1/2020,8/31/2020,ITAUSA PN ,ITSA4<XBSP>,-11.43743777,-0.114374378
8/1/2020,8/31/2020,SÃO MARTINHO ON ,SMTO3<XBSP>,13.92897678,0.139289768
8/1/2020,8/31/2020,TELEFÔNICA BRASIL PN ,VIVT4<XBSP>,-9.135802469,-0.091358025
8/1/2020,8/31/2020,RUMO LOG. ON ,RUMO3<XBSP>,,
8/1/2020,8/31/2020,TRANSMISSÃO PAULISTA PN ,TRPL4<XBSP>,-4.924578527,-0.049245785
8/1/2020,8/31/2020,ECORODOVIAS ON ,ECOR3<XBSP>,-11.01928375,-0.110192837
8/1/2020,8/31/2020,TAESA UNIT ,TAEE11<XBSP>,0.19311762,0.001931176
8/1/2020,8/31/2020,SUZANO PAPEL PNA ,SUZB3<XBSP>,19.52380952,0.195238095
8/1/2020,8/31/2020,B3 ON ,B3SA3<XBSP>,-7.313997478,-0.073139975
8/1/2020,8/31/2020,IOCHPE-MAXION ON ,MYPK3<XBSP>,-10.50583658,-0.105058366
8/1/2020,8/31/2020,AES TIETÊ UNIT ,AESB3<XBSP>,2.809672706,0.028096727
8/1/2020,8/31/2020,SER EDUCACIONAL ON ,SEER3<XBSP>,-8.189379399,-0.081893794
8/1/2020,8/31/2020,CVC BRASIL ON ,CVCB3<XBSP>,-12.01923077,-0.120192308
8/1/2020,8/31/2020,USIMINAS PNA ,USIM5<XBSP>,24.84624846,0.248462485
8/1/2020,8/31/2020,RUMO ON ,RAIL3<XBSP>,1.710171017,0.01710171
8/1/2020,8/31/2020,CARREFOUR BR ON ,CRFB3<XBSP>,-11.77404415,-0.117740442
8/1/2020,8/31/2020,VIA VAREJO UNIT ,VVAR11<XBSP>,,
8/1/2020,8/31/2020,TENDA ON ,TEND3<XBSP>,-8.141275067,-0.081412751
8/1/2020,8/31/2020,BRASKEM PNA ,BRKM5<XBSP>,-6.622807018,-0.06622807
8/1/2020,8/31/2020,ITAU UNIBANCO PN ,ITUB4<XBSP>,-12.17964494,-0.121796449
8/1/2020,8/31/2020,SMILES ON ,SMLS3<XBSP>,-2.357123099,-0.023571231
8/1/2020,8/31/2020,BRF S.A. ON ,BRFS3<XBSP>,-5.362318841,-0.053623188
8/1/2020,8/31/2020,BRASIL ON ,BBAS3<XBSP>,-1.447532077,-0.014475321
8/1/2020,8/31/2020,VIAVAREJO UNT ,VVAR11<XBSP>,,
8/1/2020,8/31/2020,SID NACIONAL ON ,CSNA3<XBSP>,24.16326531,0.241632653
8/1/2020,8/31/2020,MAGAZINE LUIZA ON ,MGLU3<XBSP>,15.49993805,0.15499938
8/1/2020,8/31/2020,SUZANO PAPEL ON ,SUZB3<XBSP>,19.52380952,0.195238095
8/1/2020,8/31/2020,CCR SA ON ,CCRO3<XBSP>,-10.89572193,-0.108957219
8/1/2020,8/31/2020,KLABIN S/A UNT ,KLBN11<XBSP>,24.39496612,0.243949661
8/1/2020,8/31/2020,IRB BRASIL RESSEGUROS ON ,IRBR3<XBSP>,-9.004709827,-0.090047098
8/1/2020,8/31/2020,RAIADROGASIL ON ,RADL3<XBSP>,-13.1345689,-0.131345689
8/1/2020,8/31/2020,P.ACUCAR - CBD PN ,PCAR4<XBSP>,,
8/1/2020,8/31/2020,NATURA ON ,NTCO3<XBSP>,,
8/1/2020,8/31/2020,BBSEGURIDADE ON ,BBSE3<XBSP>,-2.255048006,-0.02255048
8/1/2020,8/31/2020,CYRELA REALT ON ,CYRE3<XBSP>,-12.07148067,-0.120714807
8/1/2020,8/31/2020,JBS ON ,JBSS3<XBSP>,4.178272981,0.04178273
8/1/2020,8/31/2020,VIA VAREJO ON ,VIIA3<XBSP>,5.020491803,0.050204918
8/1/2020,8/31/2020,BR MALLS PART ON ,BRML3<XBSP>,-6.262626263,-0.062626263
8/1/2020,8/31/2020,COGNA ON ,COGN3<XBSP>,-31.15942029,-0.311594203
8/1/2020,8/31/2020,HAPVIDA ON ,HAPV3<XBSP>,-0.629413571,-0.006294136
8/1/2020,8/31/2020,YDUQS PART ON ,YDUQ3<XBSP>,-20.47801711,-0.204780171
8/1/2020,8/31/2020,ENGIE BRASIL ON ,EGIE3<XBSP>,-5.978479815,-0.059784798
8/1/2020,8/31/2020,P.ACUCAR - CBD ON ,PCAR3<XBSP>,-10.54929577,-0.105492958
8/1/2020,8/31/2020,LOCAWEB ON ,LWSA3<XBSP>,28.26722338,0.282672234
8/1/2020,8/31/2020,GRUPO NATURA ON ,NTCO3<XBSP>,4.889455783,0.048894558
8/1/2020,8/31/2020,ENEVA ON ,ENEV3<XBSP>,-1.727218582,-0.017272186
8/1/2020,8/31/2020,MARFRIG ON ,MRFG3<XBSP>,23.52532963,0.235253296
8/1/2020,8/31/2020,BTGP BANCO UNT ,BPAC11<XBSP>,-7.046979866,-0.070469799
8/1/2020,8/31/2020,PETRO RIO ON ,PRIO3<XBSP>,5.809547866,0.058095479
8/1/2020,8/31/2020,SIMPAR ON ,SIMH3<XBSP>,9.788267963,0.09788268
8/1/2020,8/31/2020,KLABIN UNT ,KLBN11<XBSP>,24.39496612,0.243949661
8/1/2020,8/31/2020,VIA ON ,VIIA3<XBSP>,5.020491803,0.050204918
8/1/2020,8/31/2020,REDE DOR ON ,RDOR3<XBSP>,,
8/1/2020,8/31/2020,PETROBRAS BR ON ,VBBR3<XBSP>,-3.868851802,-0.038688518
8/1/2020,8/31/2020,ISHARES S&P 500 CI ,IVVB11<XBSP>,12.77765679,0.127776568
8/1/2020,8/31/2020,VIBRA ON ,VBBR3<XBSP>,-3.868851802,-0.038688518
8/1/2020,8/31/2020,TELEFÔNICA BRASIL ON ,VIVT3<XBSP>,-7.724505327,-0.077245053
8/1/2020,8/31/2020,PETZ ON ,PETZ3<XBSP>,,
8/1/2020,8/31/2020,MULTIPLAN ON ,MULT3<XBSP>,-1.51371807,-0.015137181
8/1/2020,8/31/2020,INTER BANCO UNIT ,BIDI11<XBSP>,6.86695279,0.068669528
8/1/2020,8/31/2020,ASSAÍ ON ,ASAI3<XBSP>,,
date_start,data_end,name,,,
9/1/2020,9/30/2020,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,-4.397705545,-0.043977055
9/1/2020,9/30/2020,PETROBRAS PN ,PETR4<XBSP>,-10.41571494,-0.104157149
9/1/2020,9/30/2020,COPEL PNB ,CPLE6<XBSP>,0.372288766,0.003722888
9/1/2020,9/30/2020,OGX PETRÓLEO ON ,OGXP3<XBSP>,,
9/1/2020,9/30/2020,REDECARD ON ,RDCD3<XBSP>,,
9/1/2020,9/30/2020,PÃO DE AÇÚCAR PN ,PCAR4<XBSP>,,
9/1/2020,9/30/2020,GERDAU PN ,GGBR4<XBSP>,8.957569408,0.089575694
9/1/2020,9/30/2020,CETIP ON ,CTIP3<XBSP>,,
9/1/2020,9/30/2020,ENERGIAS DO BRASIL ON ,ENBR3<XBSP>,-6.848582129,-0.068485821
9/1/2020,9/30/2020,CIELO ON ,CIEL3<XBSP>,-13.81578947,-0.138157895
9/1/2020,9/30/2020,TIM PART. ON ,TIMS3<XBSP>,-8.798882682,-0.087988827
9/1/2020,9/30/2020,VALE PNA ,VALE5<XBSP>,,
9/1/2020,9/30/2020,TELEFÔNICA BR PN ,VIVT4<XBSP>,-8.412777405,-0.084127774
9/1/2020,9/30/2020,LOJAS RENNER ON ,LREN3<XBSP>,-8.606136527,-0.086061365
9/1/2020,9/30/2020,BANCO DO BRASIL ON ,BBAS3<XBSP>,-8.98768931,-0.089876893
9/1/2020,9/30/2020,MULTIPLUS ON ,MPLU3<XBSP>,,
9/1/2020,9/30/2020,PDG REALTY ON ,PDGR3<XBSP>,-6.733167082,-0.067331671
9/1/2020,9/30/2020,BRF ON ,BRFS3<XBSP>,-6.176620725,-0.061766207
9/1/2020,9/30/2020,DASA ON ,DASA3<XBSP>,-17.14285714,-0.171428571
9/1/2020,9/30/2020,AMBEV PN ,AMBV4<XBSP>,,
9/1/2020,9/30/2020,IOCHPE MAXION ON ,MYPK3<XBSP>,19.13043478,0.191304348
9/1/2020,9/30/2020,COSAN ON ,CSAN3<XBSP>,-17.92192192,-0.179219219
9/1/2020,9/30/2020,BM&FBOVESPA ON ,B3SA3<XBSP>,-5.164464538,-0.051644645
9/1/2020,9/30/2020,PETROBRAS ON ,PETR3<XBSP>,-11.42473118,-0.114247312
9/1/2020,9/30/2020,CEMIG PN ,CMIG4<XBSP>,-3.35882989,-0.033588299
9/1/2020,9/30/2020,AES TIETÊ PN ,GETI4<XBSP>,,
9/1/2020,9/30/2020,CCR ON ,CCRO3<XBSP>,-4.95123781,-0.049512378
9/1/2020,9/30/2020,ULTRAPAR ON ,UGPA3<XBSP>,-0.874485597,-0.008744856
9/1/2020,9/30/2020,MARCOPOLO PN ,POMO4<XBSP>,-4.964539007,-0.04964539
9/1/2020,9/30/2020,MRV ON ,MRVE3<XBSP>,-10.46188091,-0.104618809
9/1/2020,9/30/2020,BR MALLS PART. ON ,BRML3<XBSP>,-9.698275862,-0.096982759
9/1/2020,9/30/2020,ARTERIS ON ,ARTR3<XBSP>,,
9/1/2020,9/30/2020,VALE ON ,VALE3<XBSP>,3.185232038,0.03185232
9/1/2020,9/30/2020,RAIA DROGASIL ON ,RADL3<XBSP>,8.767994239,0.087679942
9/1/2020,9/30/2020,OI PN ,OIBR4<XBSP>,1.680672269,0.016806723
9/1/2020,9/30/2020,BR PROPERTIES ON ,BRPR3<XBSP>,-1.746724891,-0.017467249
9/1/2020,9/30/2020,SABESP ON ,SBSP3<XBSP>,-1.989528796,-0.019895288
9/1/2020,9/30/2020,KROTON UNIT ,KROT11<XBSP>,,
9/1/2020,9/30/2020,BRADESCO PN ,BBDC4<XBSP>,-6.32873118,-0.063287312
9/1/2020,9/30/2020,TOTVS ON ,TOTS3<XBSP>,-6.098406098,-0.060984061
9/1/2020,9/30/2020,KROTON ON ,COGN3<XBSP>,-9.122807018,-0.09122807
9/1/2020,9/30/2020,COELCE PNA ,COCE5<XBSP>,-2.602049114,-0.026020491
9/1/2020,9/30/2020,ANHANGUERA ON ,AEDU3<XBSP>,,
9/1/2020,9/30/2020,EVEN ON ,EVEN3<XBSP>,-14.30769231,-0.143076923
9/1/2020,9/30/2020,RANDON PART. PN ,RAPT4<XBSP>,13.42031687,0.134203169
9/1/2020,9/30/2020,ITAÚSA PN ,ITSA4<XBSP>,-6.482465462,-0.064824655
9/1/2020,9/30/2020,HYPERMARCAS ON ,HYPE3<XBSP>,-5.781990521,-0.057819905
9/1/2020,9/30/2020,SOUZA CRUZ ON ,CRUZ3<XBSP>,,
9/1/2020,9/30/2020,MINERVA ON ,BEEF3<XBSP>,-10.3132162,-0.103132162
9/1/2020,9/30/2020,TRACTEBEL ON ,EGIE3<XBSP>,-5.348346235,-0.053483462
9/1/2020,9/30/2020,BB SEGURIDADE ON ,BBSE3<XBSP>,-7.9984837,-0.079984837
9/1/2020,9/30/2020,SUZANO PAPEL PNA ,SUZB5<XBSP>,,
9/1/2020,9/30/2020,ALL ON ,ALLL3<XBSP>,,
9/1/2020,9/30/2020,ESTÁCIO PART. ON ,YDUQ3<XBSP>,1.706864564,0.017068646
9/1/2020,9/30/2020,KLABIN PN ,KLBN4<XBSP>,-6.746031746,-0.067460317
9/1/2020,9/30/2020,AMBEV ON ,ABEV3<XBSP>,1.868399675,0.018683997
9/1/2020,9/30/2020,LOCALIZA ON ,RENT3<XBSP>,17.69748432,0.176974843
9/1/2020,9/30/2020,TUPY ON ,TUPY3<XBSP>,2.781065089,0.027810651
9/1/2020,9/30/2020,VALID ON ,VLID3<XBSP>,-15.73802542,-0.157380254
9/1/2020,9/30/2020,EMBRAER ON ,EMBR3<XBSP>,-14.98637602,-0.14986376
9/1/2020,9/30/2020,FIBRIA ON ,FIBR3<XBSP>,,
9/1/2020,9/30/2020,ESTACIO PART. ON ,YDUQ3<XBSP>,1.706864564,0.017068646
9/1/2020,9/30/2020,KLABIN UNIT ,KLBN11<XBSP>,-7.392996109,-0.073929961
9/1/2020,9/30/2020,LOJAS AMERICANAS PN ,LAME4<XBSP>,-12.02355129,-0.120235513
9/1/2020,9/30/2020,M. DIAS BRANCO ON ,MDIA3<XBSP>,-3.801745987,-0.03801746
9/1/2020,9/30/2020,CPFL ENERGIA ON ,CPFE3<XBSP>,-4.105775922,-0.041057759
9/1/2020,9/30/2020,QUALICORP ON ,QUAL3<XBSP>,8.802816901,0.088028169
9/1/2020,9/30/2020,EQUATORIAL ON ,EQTL3<XBSP>,-8.706896552,-0.087068966
9/1/2020,9/30/2020,WEG ON ,WEGE3<XBSP>,1.725885863,0.017258859
9/1/2020,9/30/2020,ITAUSA PN ,ITSA4<XBSP>,-6.482465462,-0.064824655
9/1/2020,9/30/2020,SÃO MARTINHO ON ,SMTO3<XBSP>,-9.88829127,-0.098882913
9/1/2020,9/30/2020,TELEFÔNICA BRASIL PN ,VIVT4<XBSP>,-8.412777405,-0.084127774
9/1/2020,9/30/2020,RUMO LOG. ON ,RUMO3<XBSP>,,
9/1/2020,9/30/2020,TRANSMISSÃO PAULISTA PN ,TRPL4<XBSP>,1.679888008,0.01679888
9/1/2020,9/30/2020,ECORODOVIAS ON ,ECOR3<XBSP>,-8.359133127,-0.083591331
9/1/2020,9/30/2020,TAESA UNIT ,TAEE11<XBSP>,-0.886210564,-0.008862106
9/1/2020,9/30/2020,SUZANO PAPEL PNA ,SUZB3<XBSP>,-9.262948207,-0.092629482
9/1/2020,9/30/2020,B3 ON ,B3SA3<XBSP>,-5.164464538,-0.051644645
9/1/2020,9/30/2020,IOCHPE-MAXION ON ,MYPK3<XBSP>,19.13043478,0.191304348
9/1/2020,9/30/2020,AES TIETÊ UNIT ,AESB3<XBSP>,-2.266666667,-0.022666667
9/1/2020,9/30/2020,SER EDUCACIONAL ON ,SEER3<XBSP>,-1.324041812,-0.013240418
9/1/2020,9/30/2020,CVC BRASIL ON ,CVCB3<XBSP>,-11.8579235,-0.118579235
9/1/2020,9/30/2020,USIMINAS PNA ,USIM5<XBSP>,-1.18226601,-0.01182266
9/1/2020,9/30/2020,RUMO ON ,RAIL3<XBSP>,-15.66371681,-0.156637168
9/1/2020,9/30/2020,CARREFOUR BR ON ,CRFB3<XBSP>,4.808184143,0.048081841
9/1/2020,9/30/2020,VIA VAREJO UNIT ,VVAR11<XBSP>,,
9/1/2020,9/30/2020,TENDA ON ,TEND3<XBSP>,-7.054466448,-0.070544664
9/1/2020,9/30/2020,BRASKEM PNA ,BRKM5<XBSP>,-2.348520432,-0.023485204
9/1/2020,9/30/2020,ITAU UNIBANCO PN ,ITUB4<XBSP>,-4.397705545,-0.043977055
9/1/2020,9/30/2020,SMILES ON ,SMLS3<XBSP>,-0.994318182,-0.009943182
9/1/2020,9/30/2020,BRF S.A. ON ,BRFS3<XBSP>,-6.176620725,-0.061766207
9/1/2020,9/30/2020,BRASIL ON ,BBAS3<XBSP>,-8.98768931,-0.089876893
9/1/2020,9/30/2020,VIAVAREJO UNT ,VVAR11<XBSP>,,
9/1/2020,9/30/2020,SID NACIONAL ON ,CSNA3<XBSP>,8.481262327,0.084812623
9/1/2020,9/30/2020,MAGAZINE LUIZA ON ,MGLU3<XBSP>,-4.312379318,-0.043123793
9/1/2020,9/30/2020,SUZANO PAPEL ON ,SUZB3<XBSP>,-9.262948207,-0.092629482
9/1/2020,9/30/2020,CCR SA ON ,CCRO3<XBSP>,-4.95123781,-0.049512378
9/1/2020,9/30/2020,KLABIN S/A UNT ,KLBN11<XBSP>,-7.392996109,-0.073929961
9/1/2020,9/30/2020,IRB BRASIL RESSEGUROS ON ,IRBR3<XBSP>,5.049088359,0.050490884
9/1/2020,9/30/2020,RAIADROGASIL ON ,RADL3<XBSP>,8.767994239,0.087679942
9/1/2020,9/30/2020,P.ACUCAR - CBD PN ,PCAR4<XBSP>,,
9/1/2020,9/30/2020,NATURA ON ,NTCO3<XBSP>,3.627888123,0.036278881
9/1/2020,9/30/2020,BBSEGURIDADE ON ,BBSE3<XBSP>,-7.9984837,-0.079984837
9/1/2020,9/30/2020,CYRELA REALT ON ,CYRE3<XBSP>,-3.608461219,-0.036084612
9/1/2020,9/30/2020,JBS ON ,JBSS3<XBSP>,-7.887700535,-0.078877005
9/1/2020,9/30/2020,VIA VAREJO ON ,VIIA3<XBSP>,-15.36585366,-0.153658537
9/1/2020,9/30/2020,BR MALLS PART ON ,BRML3<XBSP>,-9.698275862,-0.096982759
9/1/2020,9/30/2020,COGNA ON ,COGN3<XBSP>,-9.122807018,-0.09122807
9/1/2020,9/30/2020,HAPVIDA ON ,HAPV3<XBSP>,-3.782231139,-0.037822311
9/1/2020,9/30/2020,YDUQS PART ON ,YDUQ3<XBSP>,1.706864564,0.017068646
9/1/2020,9/30/2020,ENGIE BRASIL ON ,EGIE3<XBSP>,-5.348346235,-0.053483462
9/1/2020,9/30/2020,P.ACUCAR - CBD ON ,PCAR3<XBSP>,9.809478822,0.098094788
9/1/2020,9/30/2020,LOCAWEB ON ,LWSA3<XBSP>,-2.978515625,-0.029785156
9/1/2020,9/30/2020,GRUPO NATURA ON ,NTCO3<XBSP>,3.627888123,0.036278881
9/1/2020,9/30/2020,ENEVA ON ,ENEV3<XBSP>,-2.828282828,-0.028282828
9/1/2020,9/30/2020,MARFRIG ON ,MRFG3<XBSP>,-14.3258427,-0.143258427
9/1/2020,9/30/2020,BTGP BANCO UNT ,BPAC11<XBSP>,-9.311589692,-0.093115897
9/1/2020,9/30/2020,PETRO RIO ON ,PRIO3<XBSP>,-16.71043208,-0.167104321
9/1/2020,9/30/2020,SIMPAR ON ,SIMH3<XBSP>,-19.66487512,-0.196648751
9/1/2020,9/30/2020,KLABIN UNT ,KLBN11<XBSP>,-7.392996109,-0.073929961
9/1/2020,9/30/2020,VIA ON ,VIIA3<XBSP>,-15.36585366,-0.153658537
9/1/2020,9/30/2020,REDE DOR ON ,RDOR3<XBSP>,,
9/1/2020,9/30/2020,PETROBRAS BR ON ,VBBR3<XBSP>,-5.576382381,-0.055763824
9/1/2020,9/30/2020,ISHARES S&P 500 CI ,IVVB11<XBSP>,-1.530292059,-0.015302921
9/1/2020,9/30/2020,VIBRA ON ,VBBR3<XBSP>,-5.576382381,-0.055763824
9/1/2020,9/30/2020,TELEFÔNICA BRASIL ON ,VIVT3<XBSP>,-8.309417583,-0.083094176
9/1/2020,9/30/2020,PETZ ON ,PETZ3<XBSP>,,
9/1/2020,9/30/2020,MULTIPLAN ON ,MULT3<XBSP>,-6.676272815,-0.066762728
9/1/2020,9/30/2020,INTER BANCO UNIT ,BIDI11<XBSP>,-16.15693543,-0.161569354
9/1/2020,9/30/2020,ASSAÍ ON ,ASAI3<XBSP>,,
date_start,data_end,name,,,
10/1/2020,10/31/2020,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,4.425172337,0.044251723
10/1/2020,10/31/2020,PETROBRAS PN ,PETR4<XBSP>,-3.416624171,-0.034166242
10/1/2020,10/31/2020,COPEL PNB ,CPLE6<XBSP>,-0.40316078,-0.004031608
10/1/2020,10/31/2020,OGX PETRÓLEO ON ,OGXP3<XBSP>,,
10/1/2020,10/31/2020,REDECARD ON ,RDCD3<XBSP>,,
10/1/2020,10/31/2020,PÃO DE AÇÚCAR PN ,PCAR4<XBSP>,,
10/1/2020,10/31/2020,GERDAU PN ,GGBR4<XBSP>,4.855769231,0.048557692
10/1/2020,10/31/2020,CETIP ON ,CTIP3<XBSP>,,
10/1/2020,10/31/2020,ENERGIAS DO BRASIL ON ,ENBR3<XBSP>,-2.354968409,-0.023549684
10/1/2020,10/31/2020,CIELO ON ,CIEL3<XBSP>,-14.24936387,-0.142493639
10/1/2020,10/31/2020,TIM PART. ON ,TIMS3<XBSP>,-7.779161847,-0.077791618
10/1/2020,10/31/2020,VALE PNA ,VALE5<XBSP>,,
10/1/2020,10/31/2020,TELEFÔNICA BR PN ,VIVT4<XBSP>,-2.026715799,-0.020267158
10/1/2020,10/31/2020,LOJAS RENNER ON ,LREN3<XBSP>,-5.548549811,-0.055485498
10/1/2020,10/31/2020,BANCO DO BRASIL ON ,BBAS3<XBSP>,0.607697502,0.006076975
10/1/2020,10/31/2020,MULTIPLUS ON ,MPLU3<XBSP>,,
10/1/2020,10/31/2020,PDG REALTY ON ,PDGR3<XBSP>,-6.4171123,-0.064171123
10/1/2020,10/31/2020,BRF ON ,BRFS3<XBSP>,-8.705114255,-0.087051143
10/1/2020,10/31/2020,DASA ON ,DASA3<XBSP>,-12.06896552,-0.120689655
10/1/2020,10/31/2020,AMBEV PN ,AMBV4<XBSP>,,
10/1/2020,10/31/2020,IOCHPE MAXION ON ,MYPK3<XBSP>,-3.065693431,-0.030656934
10/1/2020,10/31/2020,COSAN ON ,CSAN3<XBSP>,-4.888043319,-0.048880433
10/1/2020,10/31/2020,BM&FBOVESPA ON ,B3SA3<XBSP>,-7.198691147,-0.071986911
10/1/2020,10/31/2020,PETROBRAS ON ,PETR3<XBSP>,-3.894790086,-0.038947901
10/1/2020,10/31/2020,CEMIG PN ,CMIG4<XBSP>,1.485148515,0.014851485
10/1/2020,10/31/2020,AES TIETÊ PN ,GETI4<XBSP>,,
10/1/2020,10/31/2020,CCR ON ,CCRO3<XBSP>,-10.62880769,-0.106288077
10/1/2020,10/31/2020,ULTRAPAR ON ,UGPA3<XBSP>,-14.99740529,-0.149974053
10/1/2020,10/31/2020,MARCOPOLO PN ,POMO4<XBSP>,-8.582089552,-0.085820896
10/1/2020,10/31/2020,MRV ON ,MRVE3<XBSP>,6.758934182,0.067589342
10/1/2020,10/31/2020,BR MALLS PART. ON ,BRML3<XBSP>,-2.625298329,-0.026252983
10/1/2020,10/31/2020,ARTERIS ON ,ARTR3<XBSP>,,
10/1/2020,10/31/2020,VALE ON ,VALE3<XBSP>,2.436136018,0.02436136
10/1/2020,10/31/2020,RAIA DROGASIL ON ,RADL3<XBSP>,2.732707088,0.027327071
10/1/2020,10/31/2020,OI PN ,OIBR4<XBSP>,-17.3553719,-0.173553719
10/1/2020,10/31/2020,BR PROPERTIES ON ,BRPR3<XBSP>,-3.666666667,-0.036666667
10/1/2020,10/31/2020,SABESP ON ,SBSP3<XBSP>,-9.188034188,-0.091880342
10/1/2020,10/31/2020,KROTON UNIT ,KROT11<XBSP>,,
10/1/2020,10/31/2020,BRADESCO PN ,BBDC4<XBSP>,3.965152708,0.039651527
10/1/2020,10/31/2020,TOTVS ON ,TOTS3<XBSP>,-0.36900369,-0.003690037
10/1/2020,10/31/2020,KROTON ON ,COGN3<XBSP>,-17.18146718,-0.171814672
10/1/2020,10/31/2020,COELCE PNA ,COCE5<XBSP>,-0.317248289,-0.003172483
10/1/2020,10/31/2020,ANHANGUERA ON ,AEDU3<XBSP>,,
10/1/2020,10/31/2020,EVEN ON ,EVEN3<XBSP>,-7.450628366,-0.074506284
10/1/2020,10/31/2020,RANDON PART. PN ,RAPT4<XBSP>,4.272801972,0.04272802
10/1/2020,10/31/2020,ITAÚSA PN ,ITSA4<XBSP>,3.295454546,0.032954545
10/1/2020,10/31/2020,HYPERMARCAS ON ,HYPE3<XBSP>,-5.549957929,-0.055499579
10/1/2020,10/31/2020,SOUZA CRUZ ON ,CRUZ3<XBSP>,,
10/1/2020,10/31/2020,MINERVA ON ,BEEF3<XBSP>,-15.07666099,-0.15076661
